ComEd Basic Electric Service Residential Purchased Energy Charge (PEC),ComEd Basic Electric Service Demand Non-Electric Space Heating Purchased Energy Charge (PEC),ComEd Basic Electric Service Watt-Hour Non-Electric Space Heating Purchased Energy Charge (PEC),ComEd Basic Electric Service Non-Residential Electric Space Heating Purchased Energy Charge (PEC),Ameren Illinois Residential Residential BGS 1,Ameren Illinois Small Commercial Small Commercial BGS 2 - Primary,Ameren Illinois Small Commercial Small Commercial BGS 2 - Secondary,Ameren Illinois Small Commercial Small Commercial BGS 2 - High Voltage,DATE
0.09499947843455038,0.09101764992962691,0.09054718305341465,0.08819025638126682,0.09458442866291485,0.11978489533440043,0.12234718710359431,0.11838891397899079,2027-04-01 01:00:00
0.09499947843455038,0.09101764992962691,0.09054718305341465,0.08819025638126682,0.09458442866291485,0.11978489533440043,0.12234718710359431,0.11838891397899079,2027-05-01 01:00:00
0.07708116442781016,0.08420020134628088,0.08361268015513179,0.07788280464982274,0.08274143947914689,0.11136733019965794,0.11396463789514147,0.10995506780066358,2027-06-01 01:00:00
0.07708116442781016,0.08420020134628088,0.08361268015513179,0.07788280464982274,0.08274143947914689,0.11136733019965794,0.11396463789514147,0.10995506780066358,2027-07-01 01:00:00
0.07708116442781016,0.08420020134628088,0.08361268015513179,0.07788280464982274,0.08274143947914689,0.11136733019965794,0.11396463789514147,0.10995506780066358,2027-08-01 01:00:00
0.07708116442781016,0.08420020134628088,0.08361268015513179,0.07788280464982274,0.08274143947914689,0.11136733019965794,0.11396463789514147,0.10995506780066358,2027-09-01 01:00:00
0.09292136689783001,0.08986349667345696,0.08939899557286646,0.08707195601157368,0.09121814847978213,0.11577654215256304,0.11825309213989726,0.11442727441903468,2027-10-01 01:00:00
0.09292136689783001,0.08986349667345696,0.08939899557286646,0.08707195601157368,0.09121814847978213,0.11577654215256304,0.11825309213989726,0.11442727441903468,2027-11-01 01:00:00
0.09292136689783001,0.08986349667345696,0.08939899557286646,0.08707195601157368,0.09121814847978213,0.11577654215256304,0.11825309213989726,0.11442727441903468,2027-12-01 01:00:00
0.09292136689783001,0.08986349667345696,0.08939899557286646,0.08707195601157368,0.09121814847978213,0.11577654215256304,0.11825309213989726,0.11442727441903468,2028-01-01 01:00:00
0.09292136689783001,0.08986349667345696,0.08939899557286646,0.08707195601157368,0.09121814847978213,0.11577654215256304,0.11825309213989726,0.11442727441903468,2028-02-01 01:00:00
0.09292136689783001,0.08986349667345696,0.08939899557286646,0.08707195601157368,0.09121814847978213,0.11577654215256304,0.11825309213989726,0.11442727441903468,2028-03-01 01:00:00
0.09292136689783001,0.08986349667345696,0.08939899557286646,0.08707195601157368,0.09121814847978213,0.11577654215256304,0.11825309213989726,0.11442727441903468,2028-04-01 01:00:00
0.09292136689783001,0.08986349667345696,0.08939899557286646,0.08707195601157368,0.09121814847978213,0.11577654215256304,0.11825309213989726,0.11442727441903468,2028-05-01 01:00:00
0.07441549224474417,0.08249997751406209,0.08192431992317943,0.0763101456957059,0.08132656036800479,0.10936274013751116,0.11191329680479485,0.10797589818421746,2028-06-01 01:00:00
0.07441549224474417,0.08249997751406209,0.08192431992317943,0.0763101456957059,0.08132656036800479,0.10936274013751116,0.11191329680479485,0.10797589818421746,2028-07-01 01:00:00
0.07441549224474417,0.08249997751406209,0.08192431992317943,0.0763101456957059,0.08132656036800479,0.10936274013751116,0.11191329680479485,0.10797589818421746,2028-08-01 01:00:00
0.07441549224474417,0.08249997751406209,0.08192431992317943,0.0763101456957059,0.08132656036800479,0.10936274013751116,0.11191329680479485,0.10797589818421746,2028-09-01 01:00:00
0.09497522096858663,0.09296245935025173,0.09248193982585906,0.0900746517875448,0.09236832758285149,0.11671385065758695,0.119210450400451,0.11535365946669257,2028-10-01 01:00:00
0.09497522096858663,0.09296245935025173,0.09248193982585906,0.0900746517875448,0.09236832758285149,0.11671385065758695,0.119210450400451,0.11535365946669257,2028-11-01 01:00:00
0.09497522096858663,0.09296245935025173,0.09248193982585906,0.0900746517875448,0.09236832758285149,0.11671385065758695,0.119210450400451,0.11535365946669257,2028-12-01 01:00:00
0.09497522096858663,0.09296245935025173,0.09248193982585906,0.0900746517875448,0.09236832758285149,0.11671385065758695,0.119210450400451,0.11535365946669257,2029-01-01 01:00:00
0.09497522096858663,0.09296245935025173,0.09248193982585906,0.0900746517875448,0.09236832758285149,0.11671385065758695,0.119210450400451,0.11535365946669257,2029-02-01 01:00:00
0.09497522096858663,0.09296245935025173,0.09248193982585906,0.0900746517875448,0.09236832758285149,0.11671385065758695,0.119210450400451,0.11535365946669257,2029-03-01 01:00:00
0.09497522096858663,0.09296245935025173,0.09248193982585906,0.0900746517875448,0.09236832758285149,0.11671385065758695,0.119210450400451,0.11535365946669257,2029-04-01 01:00:00
0.09497522096858663,0.09296245935025173,0.09248193982585906,0.0900746517875448,0.09236832758285149,0.11671385065758695,0.119210450400451,0.11535365946669257,2029-05-01 01:00:00
0.08037239706208531,0.09173283254931174,0.0910927511458813,0.08485027545279755,0.08441221236521294,0.11412149441565685,0.11678303469981799,0.11267430613170198,2029-06-01 01:00:00
0.08037239706208531,0.09173283254931174,0.0910927511458813,0.08485027545279755,0.08441221236521294,0.11412149441565685,0.11678303469981799,0.11267430613170198,2029-07-01 01:00:00
0.08037239706208531,0.09173283254931174,0.0910927511458813,0.08485027545279755,0.08441221236521294,0.11412149441565685,0.11678303469981799,0.11267430613170198,2029-08-01 01:00:00
0.08037239706208531,0.09173283254931174,0.0910927511458813,0.08485027545279755,0.08441221236521294,0.11412149441565685,0.11678303469981799,0.11267430613170198,2029-09-01 01:00:00
0.10030418914942549,0.10128534109407923,0.1007618009008588,0.09813898958781346,0.0951978721541662,0.12108187938323728,0.12367191464666585,0.11967078288709651,2029-10-01 01:00:00
0.10030418914942549,0.10128534109407923,0.1007618009008588,0.09813898958781346,0.0951978721541662,0.12108187938323728,0.12367191464666585,0.11967078288709651,2029-11-01 01:00:00
0.10030418914942549,0.10128534109407923,0.1007618009008588,0.09813898958781346,0.0951978721541662,0.12108187938323728,0.12367191464666585,0.11967078288709651,2029-12-01 01:00:00
0.10030418914942549,0.10128534109407923,0.1007618009008588,0.09813898958781346,0.0951978721541662,0.12108187938323728,0.12367191464666585,0.11967078288709651,2030-01-01 01:00:00
0.10030418914942549,0.10128534109407923,0.1007618009008588,0.09813898958781346,0.0951978721541662,0.12108187938323728,0.12367191464666585,0.11967078288709651,2030-02-01 01:00:00
0.10030418914942549,0.10128534109407923,0.1007618009008588,0.09813898958781346,0.0951978721541662,0.12108187938323728,0.12367191464666585,0.11967078288709651,2030-03-01 01:00:00
0.10030418914942549,0.10128534109407923,0.1007618009008588,0.09813898958781346,0.0951978721541662,0.12108187938323728,0.12367191464666585,0.11967078288709651,2030-04-01 01:00:00
0.10030418914942549,0.10128534109407923,0.1007618009008588,0.09813898958781346,0.0951978721541662,0.12108187938323728,0.12367191464666585,0.11967078288709651,2030-05-01 01:00:00
0.08203709924116949,0.09524794040959686,0.09458333174466264,0.08810165079903637,0.08830395946478743,0.12066520147285287,0.12347935402370096,0.11913503165912312,2030-06-01 01:00:00
0.08203709924116949,0.09524794040959686,0.09458333174466264,0.08810165079903637,0.08830395946478743,0.12066520147285287,0.12347935402370096,0.11913503165912312,2030-07-01 01:00:00
0.08203709924116949,0.09524794040959686,0.09458333174466264,0.08810165079903637,0.08830395946478743,0.12066520147285287,0.12347935402370096,0.11913503165912312,2030-08-01 01:00:00
0.08203709924116949,0.09524794040959686,0.09458333174466264,0.08810165079903637,0.08830395946478743,0.12066520147285287,0.12347935402370096,0.11913503165912312,2030-09-01 01:00:00
0.1033417367577824,0.10609314711815832,0.10554475555288718,0.1027974448019699,0.09759569705438109,0.12590137252024633,0.12859450047797638,0.1244341093217596,2030-10-01 01:00:00
0.1033417367577824,0.10609314711815832,0.10554475555288718,0.1027974448019699,0.09759569705438109,0.12590137252024633,0.12859450047797638,0.1244341093217596,2030-11-01 01:00:00
0.1033417367577824,0.10609314711815832,0.10554475555288718,0.1027974448019699,0.09759569705438109,0.12590137252024633,0.12859450047797638,0.1244341093217596,2030-12-01 01:00:00
0.1033417367577824,0.10609314711815832,0.10554475555288718,0.1027974448019699,0.09759569705438109,0.12590137252024633,0.12859450047797638,0.1244341093217596,2031-01-01 01:00:00
0.1033417367577824,0.10609314711815832,0.10554475555288718,0.1027974448019699,0.09759569705438109,0.12590137252024633,0.12859450047797638,0.1244341093217596,2031-02-01 01:00:00
0.1033417367577824,0.10609314711815832,0.10554475555288718,0.1027974448019699,0.09759569705438109,0.12590137252024633,0.12859450047797638,0.1244341093217596,2031-03-01 01:00:00
0.1033417367577824,0.10609314711815832,0.10554475555288718,0.1027974448019699,0.09759569705438109,0.12590137252024633,0.12859450047797638,0.1244341093217596,2031-04-01 01:00:00
0.1033417367577824,0.10609314711815832,0.10554475555288718,0.1027974448019699,0.09759569705438109,0.12590137252024633,0.12859450047797638,0.1244341093217596,2031-05-01 01:00:00
0.08689197574758004,0.10233420748635866,0.10162015319056879,0.09465624741058339,0.09319965579008233,0.12932980316638937,0.13234603146617188,0.12768975650500505,2031-06-01 01:00:00
0.08689197574758004,0.10233420748635866,0.10162015319056879,0.09465624741058339,0.09319965579008233,0.12932980316638937,0.13234603146617188,0.12768975650500505,2031-07-01 01:00:00
0.08689197574758004,0.10233420748635866,0.10162015319056879,0.09465624741058339,0.09319965579008233,0.12932980316638937,0.13234603146617188,0.12768975650500505,2031-08-01 01:00:00
0.08689197574758004,0.10233420748635866,0.10162015319056879,0.09465624741058339,0.09319965579008233,0.12932980316638937,0.13234603146617188,0.12768975650500505,2031-09-01 01:00:00
0.11017204559156059,0.11466390660136287,0.11407121309636964,0.11110196020959026,0.10284049865853657,0.13493689055725924,0.13782329525019044,0.13336432681415106,2031-10-01 01:00:00
0.11017204559156059,0.11466390660136287,0.11407121309636964,0.11110196020959026,0.10284049865853657,0.13493689055725924,0.13782329525019044,0.13336432681415106,2031-11-01 01:00:00
0.11017204559156059,0.11466390660136287,0.11407121309636964,0.11110196020959026,0.10284049865853657,0.13493689055725924,0.13782329525019044,0.13336432681415106,2031-12-01 01:00:00
0.11017204559156059,0.11466390660136287,0.11407121309636964,0.11110196020959026,0.10284049865853657,0.13493689055725924,0.13782329525019044,0.13336432681415106,2032-01-01 01:00:00
0.11017204559156059,0.11466390660136287,0.11407121309636964,0.11110196020959026,0.10284049865853657,0.13493689055725924,0.13782329525019044,0.13336432681415106,2032-02-01 01:00:00
0.11017204559156059,0.11466390660136287,0.11407121309636964,0.11110196020959026,0.10284049865853657,0.13493689055725924,0.13782329525019044,0.13336432681415106,2032-03-01 01:00:00
0.11017204559156059,0.11466390660136287,0.11407121309636964,0.11110196020959026,0.10284049865853657,0.13493689055725924,0.13782329525019044,0.13336432681415106,2032-04-01 01:00:00
0.11017204559156059,0.11466390660136287,0.11407121309636964,0.11110196020959026,0.10284049865853657,0.13493689055725924,0.13782329525019044,0.13336432681415106,2032-05-01 01:00:00
0.09089495510208846,0.108775100674735,0.10801610395389635,0.10061389142971906,0.09592470108232158,0.13532123635547538,0.13847719679664167,0.13360521161511707,2032-06-01 01:00:00
0.09089495510208846,0.108775100674735,0.10801610395389635,0.10061389142971906,0.09592470108232158,0.13532123635547538,0.13847719679664167,0.13360521161511707,2032-07-01 01:00:00
0.09089495510208846,0.108775100674735,0.10801610395389635,0.10061389142971906,0.09592470108232158,0.13532123635547538,0.13847719679664167,0.13360521161511707,2032-08-01 01:00:00
0.09089495510208846,0.108775100674735,0.10801610395389635,0.10061389142971906,0.09592470108232158,0.13532123635547538,0.13847719679664167,0.13360521161511707,2032-09-01 01:00:00
0.11695963584959888,0.12347666096703111,0.12283841465969186,0.11964095311409093,0.1051397043350351,0.14061264154082073,0.1436204549471675,0.13897393220791274,2032-10-01 01:00:00
0.11695963584959888,0.12347666096703111,0.12283841465969186,0.11964095311409093,0.1051397043350351,0.14061264154082073,0.1436204549471675,0.13897393220791274,2032-11-01 01:00:00
0.11695963584959888,0.12347666096703111,0.12283841465969186,0.11964095311409093,0.1051397043350351,0.14061264154082073,0.1436204549471675,0.13897393220791274,2032-12-01 01:00:00
0.11695963584959888,0.12347666096703111,0.12283841465969186,0.11964095311409093,0.1051397043350351,0.14061264154082073,0.1436204549471675,0.13897393220791274,2033-01-01 01:00:00
0.11695963584959888,0.12347666096703111,0.12283841465969186,0.11964095311409093,0.1051397043350351,0.14061264154082073,0.1436204549471675,0.13897393220791274,2033-02-01 01:00:00
0.11695963584959888,0.12347666096703111,0.12283841465969186,0.11964095311409093,0.1051397043350351,0.14061264154082073,0.1436204549471675,0.13897393220791274,2033-03-01 01:00:00
0.11695963584959888,0.12347666096703111,0.12283841465969186,0.11964095311409093,0.1051397043350351,0.14061264154082073,0.1436204549471675,0.13897393220791274,2033-04-01 01:00:00
0.11695963584959888,0.12347666096703111,0.12283841465969186,0.11964095311409093,0.1051397043350351,0.14061264154082073,0.1436204549471675,0.13897393220791274,2033-05-01 01:00:00
0.08888605587913434,0.1052247754286524,0.10449055170460225,0.09732994099773828,0.09642614699026784,0.13694497427182747,0.14013880351148272,0.13520835871726022,2033-06-01 01:00:00
0.08888605587913434,0.1052247754286524,0.10449055170460225,0.09732994099773828,0.09642614699026784,0.13694497427182747,0.14013880351148272,0.13520835871726022,2033-07-01 01:00:00
0.08888605587913434,0.1052247754286524,0.10449055170460225,0.09732994099773828,0.09642614699026784,0.13694497427182747,0.14013880351148272,0.13520835871726022,2033-08-01 01:00:00
0.08888605587913434,0.1052247754286524,0.10449055170460225,0.09732994099773828,0.09642614699026784,0.13694497427182747,0.14013880351148272,0.13520835871726022,2033-09-01 01:00:00
0.11644214345996637,0.12135558226079689,0.12072829973107543,0.11758576409248611,0.10635878407550196,0.14314477804808898,0.14620675581725412,0.14147655902329848,2033-10-01 01:00:00
0.11644214345996637,0.12135558226079689,0.12072829973107543,0.11758576409248611,0.10635878407550196,0.14314477804808898,0.14620675581725412,0.14147655902329848,2033-11-01 01:00:00
0.11644214345996637,0.12135558226079689,0.12072829973107543,0.11758576409248611,0.10635878407550196,0.14314477804808898,0.14620675581725412,0.14147655902329848,2033-12-01 01:00:00
0.11644214345996637,0.12135558226079689,0.12072829973107543,0.11758576409248611,0.10635878407550196,0.14314477804808898,0.14620675581725412,0.14147655902329848,2034-01-01 01:00:00
0.11644214345996637,0.12135558226079689,0.12072829973107543,0.11758576409248611,0.10635878407550196,0.14314477804808898,0.14620675581725412,0.14147655902329848,2034-02-01 01:00:00
0.11644214345996637,0.12135558226079689,0.12072829973107543,0.11758576409248611,0.10635878407550196,0.14314477804808898,0.14620675581725412,0.14147655902329848,2034-03-01 01:00:00
0.11644214345996637,0.12135558226079689,0.12072829973107543,0.11758576409248611,0.10635878407550196,0.14314477804808898,0.14620675581725412,0.14147655902329848,2034-04-01 01:00:00
0.11644214345996637,0.12135558226079689,0.12072829973107543,0.11758576409248611,0.10635878407550196,0.14314477804808898,0.14620675581725412,0.14147655902329848,2034-05-01 01:00:00
0.09184358500624955,0.1082058014678873,0.10745077712885748,0.10008730576596427,0.09826733531062305,0.14072980904885482,0.14401190816509674,0.13894519755299656,2034-06-01 01:00:00
0.09184358500624955,0.1082058014678873,0.10745077712885748,0.10008730576596427,0.09826733531062305,0.14072980904885482,0.14401190816509674,0.13894519755299656,2034-07-01 01:00:00
0.09184358500624955,0.1082058014678873,0.10745077712885748,0.10008730576596427,0.09826733531062305,0.14072980904885482,0.14401190816509674,0.13894519755299656,2034-08-01 01:00:00
0.09184358500624955,0.1082058014678873,0.10745077712885748,0.10008730576596427,0.09826733531062305,0.14072980904885482,0.14401190816509674,0.13894519755299656,2034-09-01 01:00:00
0.11718814647652831,0.12192787432580568,0.12129763363950348,0.11814027834304203,0.10944798587824382,0.14838334018585386,0.1515573748601115,0.14665407059994665,2034-10-01 01:00:00
0.11718814647652831,0.12192787432580568,0.12129763363950348,0.11814027834304203,0.10944798587824382,0.14838334018585386,0.1515573748601115,0.14665407059994665,2034-11-01 01:00:00
0.11718814647652831,0.12192787432580568,0.12129763363950348,0.11814027834304203,0.10944798587824382,0.14838334018585386,0.1515573748601115,0.14665407059994665,2034-12-01 01:00:00
0.11718814647652831,0.12192787432580568,0.12129763363950348,0.11814027834304203,0.10944798587824382,0.14838334018585386,0.1515573748601115,0.14665407059994665,2035-01-01 01:00:00
0.11718814647652831,0.12192787432580568,0.12129763363950348,0.11814027834304203,0.10944798587824382,0.14838334018585386,0.1515573748601115,0.14665407059994665,2035-02-01 01:00:00
0.11718814647652831,0.12192787432580568,0.12129763363950348,0.11814027834304203,0.10944798587824382,0.14838334018585386,0.1515573748601115,0.14665407059994665,2035-03-01 01:00:00
0.11718814647652831,0.12192787432580568,0.12129763363950348,0.11814027834304203,0.10944798587824382,0.14838334018585386,0.1515573748601115,0.14665407059994665,2035-04-01 01:00:00
0.11718814647652831,0.12192787432580568,0.12129763363950348,0.11814027834304203,0.10944798587824382,0.14838334018585386,0.1515573748601115,0.14665407059994665,2035-05-01 01:00:00
0.09257539219929457,0.10765538281640558,0.10690419911690602,0.09957818408188811,0.09946188794031399,0.14111725803607678,0.1444083932334954,0.1393277332533937,2035-06-01 01:00:00
0.09257539219929457,0.10765538281640558,0.10690419911690602,0.09957818408188811,0.09946188794031399,0.14111725803607678,0.1444083932334954,0.1393277332533937,2035-07-01 01:00:00
0.09257539219929457,0.10765538281640558,0.10690419911690602,0.09957818408188811,0.09946188794031399,0.14111725803607678,0.1444083932334954,0.1393277332533937,2035-08-01 01:00:00
0.09257539219929457,0.10765538281640558,0.10690419911690602,0.09957818408188811,0.09946188794031399,0.14111725803607678,0.1444083932334954,0.1393277332533937,2035-09-01 01:00:00
0.11977189588562882,0.12281679553214007,0.12218196004490126,0.11900158589328078,0.1112955150246375,0.14925784367166178,0.1524505846534014,0.14751838256237412,2035-10-01 01:00:00
0.11977189588562882,0.12281679553214007,0.12218196004490126,0.11900158589328078,0.1112955150246375,0.14925784367166178,0.1524505846534014,0.14751838256237412,2035-11-01 01:00:00
0.11977189588562882,0.12281679553214007,0.12218196004490126,0.11900158589328078,0.1112955150246375,0.14925784367166178,0.1524505846534014,0.14751838256237412,2035-12-01 01:00:00
0.11977189588562882,0.12281679553214007,0.12218196004490126,0.11900158589328078,0.1112955150246375,0.14925784367166178,0.1524505846534014,0.14751838256237412,2036-01-01 01:00:00
0.11977189588562882,0.12281679553214007,0.12218196004490126,0.11900158589328078,0.1112955150246375,0.14925784367166178,0.1524505846534014,0.14751838256237412,2036-02-01 01:00:00
0.11977189588562882,0.12281679553214007,0.12218196004490126,0.11900158589328078,0.1112955150246375,0.14925784367166178,0.1524505846534014,0.14751838256237412,2036-03-01 01:00:00
0.11977189588562882,0.12281679553214007,0.12218196004490126,0.11900158589328078,0.1112955150246375,0.14925784367166178,0.1524505846534014,0.14751838256237412,2036-04-01 01:00:00
0.11977189588562882,0.12281679553214007,0.12218196004490126,0.11900158589328078,0.1112955150246375,0.14925784367166178,0.1524505846534014,0.14751838256237412,2036-05-01 01:00:00
0.09454927380177654,0.10809605900453094,0.10734180041215918,0.0999857970914158,0.10438406896721127,0.14701849225594227,0.1504472559753397,0.1451541332181735,2036-06-01 01:00:00
0.09454927380177654,0.10809605900453094,0.10734180041215918,0.0999857970914158,0.10438406896721127,0.14701849225594227,0.1504472559753397,0.1451541332181735,2036-07-01 01:00:00
0.09454927380177654,0.10809605900453094,0.10734180041215918,0.0999857970914158,0.10438406896721127,0.14701849225594227,0.1504472559753397,0.1451541332181735,2036-08-01 01:00:00
0.09454927380177654,0.10809605900453094,0.10734180041215918,0.0999857970914158,0.10438406896721127,0.14701849225594227,0.1504472559753397,0.1451541332181735,2036-09-01 01:00:00
0.11791826535608693,0.11928721109812092,0.1186706199026682,0.11558164529498859,0.11490267552772229,0.1532802212380643,0.1565590039941212,0.15149388306575926,2036-10-01 01:00:00
0.11791826535608693,0.11928721109812092,0.1186706199026682,0.11558164529498859,0.11490267552772229,0.1532802212380643,0.1565590039941212,0.15149388306575926,2036-11-01 01:00:00
0.11791826535608693,0.11928721109812092,0.1186706199026682,0.11558164529498859,0.11490267552772229,0.1532802212380643,0.1565590039941212,0.15149388306575926,2036-12-01 01:00:00
0.11791826535608693,0.11928721109812092,0.1186706199026682,0.11558164529498859,0.11490267552772229,0.1532802212380643,0.1565590039941212,0.15149388306575926,2037-01-01 01:00:00
0.11791826535608693,0.11928721109812092,0.1186706199026682,0.11558164529498859,0.11490267552772229,0.1532802212380643,0.1565590039941212,0.15149388306575926,2037-02-01 01:00:00
0.11791826535608693,0.11928721109812092,0.1186706199026682,0.11558164529498859,0.11490267552772229,0.1532802212380643,0.1565590039941212,0.15149388306575926,2037-03-01 01:00:00
0.11791826535608693,0.11928721109812092,0.1186706199026682,0.11558164529498859,0.11490267552772229,0.1532802212380643,0.1565590039941212,0.15149388306575926,2037-04-01 01:00:00
0.11791826535608693,0.11928721109812092,0.1186706199026682,0.11558164529498859,0.11490267552772229,0.1532802212380643,0.1565590039941212,0.15149388306575926,2037-05-01 01:00:00
0.09610676680541311,0.10920864722584969,0.10844662536039074,0.10101490972667306,0.10807648145727923,0.1523199418966827,0.15587234596845662,0.15038835454362293,2037-06-01 01:00:00
0.09610676680541311,0.10920864722584969,0.10844662536039074,0.10101490972667306,0.10807648145727923,0.1523199418966827,0.15587234596845662,0.15038835454362293,2037-07-01 01:00:00
0.09610676680541311,0.10920864722584969,0.10844662536039074,0.10101490972667306,0.10807648145727923,0.1523199418966827,0.15587234596845662,0.15038835454362293,2037-08-01 01:00:00
0.09610676680541311,0.10920864722584969,0.10844662536039074,0.10101490972667306,0.10807648145727923,0.1523199418966827,0.15587234596845662,0.15038835454362293,2037-09-01 01:00:00
0.11676968829794243,0.11765691730037396,0.11704875303344475,0.11400199532477667,0.11696124912307218,0.15657084401821214,0.15992001574644749,0.15474615670317127,2037-10-01 01:00:00
0.11676968829794243,0.11765691730037396,0.11704875303344475,0.11400199532477667,0.11696124912307218,0.15657084401821214,0.15992001574644749,0.15474615670317127,2037-11-01 01:00:00
0.11676968829794243,0.11765691730037396,0.11704875303344475,0.11400199532477667,0.11696124912307218,0.15657084401821214,0.15992001574644749,0.15474615670317127,2037-12-01 01:00:00
0.11676968829794243,0.11765691730037396,0.11704875303344475,0.11400199532477667,0.11696124912307218,0.15657084401821214,0.15992001574644749,0.15474615670317127,2038-01-01 01:00:00
0.11676968829794243,0.11765691730037396,0.11704875303344475,0.11400199532477667,0.11696124912307218,0.15657084401821214,0.15992001574644749,0.15474615670317127,2038-02-01 01:00:00
0.11676968829794243,0.11765691730037396,0.11704875303344475,0.11400199532477667,0.11696124912307218,0.15657084401821214,0.15992001574644749,0.15474615670317127,2038-03-01 01:00:00
0.11676968829794243,0.11765691730037396,0.11704875303344475,0.11400199532477667,0.11696124912307218,0.15657084401821214,0.15992001574644749,0.15474615670317127,2038-04-01 01:00:00
0.11676968829794243,0.11765691730037396,0.11704875303344475,0.11400199532477667,0.11696124912307218,0.15657084401821214,0.15992001574644749,0.15474615670317127,2038-05-01 01:00:00
0.09896416583594518,0.11243776090814761,0.11165320735408642,0.10400174854759456,0.11113669575950853,0.1568210354973887,0.16047841402644958,0.1548323692394541,2038-06-01 01:00:00
0.09896416583594518,0.11243776090814761,0.11165320735408642,0.10400174854759456,0.11113669575950853,0.1568210354973887,0.16047841402644958,0.1548323692394541,2038-07-01 01:00:00
0.09896416583594518,0.11243776090814761,0.11165320735408642,0.10400174854759456,0.11113669575950853,0.1568210354973887,0.16047841402644958,0.1548323692394541,2038-08-01 01:00:00
0.09896416583594518,0.11243776090814761,0.11165320735408642,0.10400174854759456,0.11113669575950853,0.1568210354973887,0.16047841402644958,0.1548323692394541,2038-09-01 01:00:00
0.11960760294962858,0.1205508787561765,0.119927755709197,0.11680605808559351,0.12001889593586187,0.16092910654362952,0.16437150488583563,0.15905362773930717,2038-10-01 01:00:00
0.11960760294962858,0.1205508787561765,0.119927755709197,0.11680605808559351,0.12001889593586187,0.16092910654362952,0.16437150488583563,0.15905362773930717,2038-11-01 01:00:00
0.11960760294962858,0.1205508787561765,0.119927755709197,0.11680605808559351,0.12001889593586187,0.16092910654362952,0.16437150488583563,0.15905362773930717,2038-12-01 01:00:00
0.11960760294962858,0.1205508787561765,0.119927755709197,0.11680605808559351,0.12001889593586187,0.16092910654362952,0.16437150488583563,0.15905362773930717,2039-01-01 01:00:00
0.11960760294962858,0.1205508787561765,0.119927755709197,0.11680605808559351,0.12001889593586187,0.16092910654362952,0.16437150488583563,0.15905362773930717,2039-02-01 01:00:00
0.11960760294962858,0.1205508787561765,0.119927755709197,0.11680605808559351,0.12001889593586187,0.16092910654362952,0.16437150488583563,0.15905362773930717,2039-03-01 01:00:00
0.11960760294962858,0.1205508787561765,0.119927755709197,0.11680605808559351,0.12001889593586187,0.16092910654362952,0.16437150488583563,0.15905362773930717,2039-04-01 01:00:00
0.11960760294962858,0.1205508787561765,0.119927755709197,0.11680605808559351,0.12001889593586187,0.16092910654362952,0.16437150488583563,0.15905362773930717,2039-05-01 01:00:00
0.1077419384407367,0.1242940294544381,0.12342674677494106,0.11496846159937238,0.11612934232421598,0.16428655939214398,0.1681180487904149,0.16220322193515613,2039-06-01 01:00:00
0.1077419384407367,0.1242940294544381,0.12342674677494106,0.11496846159937238,0.11612934232421598,0.16428655939214398,0.1681180487904149,0.16220322193515613,2039-07-01 01:00:00
0.1077419384407367,0.1242940294544381,0.12342674677494106,0.11496846159937238,0.11612934232421598,0.16428655939214398,0.1681180487904149,0.16220322193515613,2039-08-01 01:00:00
0.1077419384407367,0.1242940294544381,0.12342674677494106,0.11496846159937238,0.11612934232421598,0.16428655939214398,0.1681180487904149,0.16220322193515613,2039-09-01 01:00:00
0.12897559143850026,0.1322332941119296,0.13154978509076506,0.12812556816053947,0.12357782393169851,0.1665937826827847,0.1701573528388993,0.16465228735565607,2039-10-01 01:00:00
0.12897559143850026,0.1322332941119296,0.13154978509076506,0.12812556816053947,0.12357782393169851,0.1665937826827847,0.1701573528388993,0.16465228735565607,2039-11-01 01:00:00
0.12897559143850026,0.1322332941119296,0.13154978509076506,0.12812556816053947,0.12357782393169851,0.1665937826827847,0.1701573528388993,0.16465228735565607,2039-12-01 01:00:00
0.12897559143850026,0.1322332941119296,0.13154978509076506,0.12812556816053947,0.12357782393169851,0.1665937826827847,0.1701573528388993,0.16465228735565607,2040-01-01 01:00:00
0.12897559143850026,0.1322332941119296,0.13154978509076506,0.12812556816053947,0.12357782393169851,0.1665937826827847,0.1701573528388993,0.16465228735565607,2040-02-01 01:00:00
0.12897559143850026,0.1322332941119296,0.13154978509076506,0.12812556816053947,0.12357782393169851,0.1665937826827847,0.1701573528388993,0.16465228735565607,2040-03-01 01:00:00
0.12897559143850026,0.1322332941119296,0.13154978509076506,0.12812556816053947,0.12357782393169851,0.1665937826827847,0.1701573528388993,0.16465228735565607,2040-04-01 01:00:00
0.12897559143850026,0.1322332941119296,0.13154978509076506,0.12812556816053947,0.12357782393169851,0.1665937826827847,0.1701573528388993,0.16465228735565607,2040-05-01 01:00:00
0.10302750057779896,0.11583188149260412,0.11502364488628415,0.10714121408580665,0.1177181900102071,0.16844139241043496,0.1723697807803568,0.16630536702032245,2040-06-01 01:00:00
0.10302750057779896,0.11583188149260412,0.11502364488628415,0.10714121408580665,0.1177181900102071,0.16844139241043496,0.1723697807803568,0.16630536702032245,2040-07-01 01:00:00
0.10302750057779896,0.11583188149260412,0.11502364488628415,0.10714121408580665,0.1177181900102071,0.16844139241043496,0.1723697807803568,0.16630536702032245,2040-08-01 01:00:00
