All Hours,On Peak,Off Peak,DATE
47.95160454393842,53.343722263236664,43.233501539552464,2030-09-01 01:00:00
41.73833061928777,43.56439878293758,39.95111496975812,2030-10-01 01:00:00
44.1976942879446,46.826033337085185,41.89789761994646,2030-11-01 01:00:00
48.75957366271701,52.78794001434927,45.14226510206758,2030-12-01 01:00:00
49.99862711140214,54.281934348900855,45.80645407044605,2031-01-01 01:00:00
47.337896132567785,51.08951251991453,43.92733578043443,2031-02-01 01:00:00
43.81200476670945,47.51671683598731,40.76106541553949,2031-03-01 01:00:00
42.01957139117299,44.84522657536707,39.31677078020469,2031-04-01 01:00:00
46.680597364677695,51.106934592180075,42.70592720120615,2031-05-01 01:00:00
49.43812701758308,55.56721013937328,44.07517928601657,2031-06-01 01:00:00
55.497685995902955,63.72037645069126,47.44994640185472,2031-07-01 01:00:00
54.04661847719341,61.56292787890027,47.85671661696403,2031-08-01 01:00:00
49.358440845758,54.846384746321846,44.10910320174048,2031-09-01 01:00:00
42.03213649466244,44.346137399722906,39.767369651411784,2031-10-01 01:00:00
45.8459652572979,48.483802532090415,43.73569543746388,2031-11-01 01:00:00
50.35796338798245,54.56990218682426,46.23564030826487,2031-12-01 01:00:00
50.83824035626013,56.23054638166963,45.99616963956592,2032-01-01 01:00:00
45.957751627557286,49.76928208027838,42.713895923113675,2032-02-01 01:00:00
44.33193263560604,48.05780445410668,40.685334685583996,2032-03-01 01:00:00
41.2615622371282,43.82637109595026,38.80826680695071,2032-04-01 01:00:00
45.250118742847725,49.43273101428324,41.80561451931246,2032-05-01 01:00:00
49.30018585481544,54.5680146066539,44.26139313566551,2032-06-01 01:00:00
54.51551976445666,62.82710450381006,47.05205591687399,2032-07-01 01:00:00
53.361891929369385,60.87249491159906,46.61767700655091,2032-08-01 01:00:00
47.436289194608435,53.02252116870324,42.09293687156116,2032-09-01 01:00:00
41.07811064160864,43.6628891862509,38.94946948719729,2032-10-01 01:00:00
44.63633060859783,46.92342278199279,42.44867722535048,2032-11-01 01:00:00
47.62745486892571,51.16113795541762,44.16895652895476,2032-12-01 01:00:00
47.35311357877038,51.92719360622271,43.58622414439785,2033-01-01 01:00:00
45.26272528881387,48.308036354779325,42.494260683390586,2033-02-01 01:00:00
42.32121552045108,44.77812198332953,39.916583663165746,2033-03-01 01:00:00
40.283853450065294,42.95953255990657,37.942634228954155,2033-04-01 01:00:00
43.96152153814664,47.24430067394366,41.013719865185976,2033-05-01 01:00:00
49.07231945705157,54.776276677728355,43.61636037640427,2033-06-01 01:00:00
53.36961866804592,61.732929860851605,46.48218592102945,2033-07-01 01:00:00
52.96796730643107,60.69621584007044,45.40414959265631,2033-08-01 01:00:00
46.07354800619433,51.306051001100386,41.06854514150154,2033-09-01 01:00:00
40.09406505338013,42.40877113859688,38.18783651261327,2033-10-01 01:00:00
42.768484825410525,45.44498334827057,40.20835580354456,2033-11-01 01:00:00
47.02109459737258,51.34103404245055,43.14196529975139,2033-12-01 01:00:00
46.7166404748515,50.84371520970393,43.01069581498393,2034-01-01 01:00:00
45.97016003433681,49.54095976515718,42.723978460863904,2034-02-01 01:00:00
41.87975212007434,44.312542625089534,39.49872311516599,2034-03-01 01:00:00
39.84361707012291,42.76775722390088,37.504304947100536,2034-04-01 01:00:00
45.074426892924656,49.199905371303274,41.03672455238394,2034-05-01 01:00:00
48.56648210811933,54.69206789513079,42.70722613793443,2034-06-01 01:00:00
54.05802561745148,62.965801082656135,46.722210528459314,2034-07-01 01:00:00
51.689065734879925,59.27570080430668,44.26384843288783,2034-08-01 01:00:00
45.447380771476794,50.98833658850763,40.59904443157472,2034-09-01 01:00:00
39.758798396354614,41.81146284824634,37.91558950077826,2034-10-01 01:00:00
42.10049906239492,44.559597572271734,39.74831787903449,2034-11-01 01:00:00
47.55283846758948,52.34058829310366,43.6099856701072,2034-12-01 01:00:00
47.88074558765957,52.489506668729184,43.37004325299569,2035-01-01 01:00:00
46.57371962145195,50.3955196005253,43.09935600411259,2035-02-01 01:00:00
42.17037423002397,44.58898859831168,39.998557246255366,2035-03-01 01:00:00
39.29173236278618,41.45299055908449,37.400631441025226,2035-04-01 01:00:00
45.62100128225371,50.252535247172645,41.0880105931841,2035-05-01 01:00:00
49.570076016338355,55.62690203757648,44.27035324775488,2035-06-01 01:00:00
56.541935784053706,65.5170140124326,48.48268186469305,2035-07-01 01:00:00
54.36308203886164,61.850346550677244,47.035121027297365,2035-08-01 01:00:00
47.523785013212816,53.578437383213824,42.68006311721195,2035-09-01 01:00:00
41.036022544711884,43.015714567410804,39.09845162887877,2035-10-01 01:00:00
43.379670294951055,46.06551653503393,40.81059997834999,2035-11-01 01:00:00
48.470677947393405,52.88682250884358,44.833853014434446,2035-12-01 01:00:00
52.972856303235496,58.32665548046671,47.732967746796426,2036-01-01 01:00:00
48.4137452462742,52.393441616103814,44.699361967766386,2036-02-01 01:00:00
45.49344676036158,48.93601503644576,42.65839053299812,2036-03-01 01:00:00
41.37838268661361,43.443237700070064,39.40330397808999,2036-04-01 01:00:00
48.788896651910015,54.10189409655196,44.01804180366005,2036-05-01 01:00:00
52.69365848780731,59.40901160985326,46.81772450601726,2036-06-01 01:00:00
61.82990181096422,71.26766510226402,52.592941993947406,2036-07-01 01:00:00
58.260571203855,66.67368244908899,51.33212664895636,2036-08-01 01:00:00
50.7107522525745,56.0726403240043,45.58198974946774,2036-09-01 01:00:00
43.346363458742324,45.561376452653576,41.178478400871725,2036-10-01 01:00:00
47.15857953379211,50.03182877917356,44.859980137486865,2036-11-01 01:00:00
51.049418651033434,54.69934195705932,47.47715328768902,2036-12-01 01:00:00
54.652553481550264,59.81008497012698,50.02130071629765,2037-01-01 01:00:00
51.79561227510269,55.903902109449675,48.06080333478712,2037-02-01 01:00:00
47.81078248518249,51.695974747181815,44.32203841318304,2037-03-01 01:00:00
44.48386671036086,47.24354669841405,41.84417280874462,2037-04-01 01:00:00
48.0880558820587,52.185116113738275,44.71400627949916,2037-05-01 01:00:00
54.87156632787336,60.524222005561064,49.464678288346086,2037-06-01 01:00:00
62.97165669954339,71.69378630645889,54.435104318306905,2037-07-01 01:00:00
61.01770470639358,69.02354083710188,54.424663186986955,2037-08-01 01:00:00
52.37704330837868,57.92290796443702,47.07230320258364,2037-09-01 01:00:00
44.70106143174727,47.002539438996486,42.63442811911533,2037-10-01 01:00:00
48.70030537042869,51.44683230996658,46.29709429833319,2037-11-01 01:00:00
51.85874701944752,55.10359645010427,48.682936938379186,2037-12-01 01:00:00
54.28653937739011,59.434184107839265,50.047302540549715,2038-01-01 01:00:00
52.407057055825874,56.233502747371205,48.928470063512,2038-02-01 01:00:00
48.12238688623321,51.871022213767596,44.453509757156986,2038-03-01 01:00:00
43.251273070418314,45.64144467016403,40.96502197500951,2038-04-01 01:00:00
47.56456183379943,51.490723187922406,44.331252483345324,2038-05-01 01:00:00
56.03740928277229,61.33424057563104,50.97087500264669,2038-06-01 01:00:00
63.300164410980614,72.53828837494711,55.00470615762306,2038-07-01 01:00:00
63.46490402734599,71.3676018761098,56.36860391825209,2038-08-01 01:00:00
54.08021683740161,59.940616533013525,48.47461712855536,2038-09-01 01:00:00
45.84873956446562,48.16403496919466,43.94202570174755,2038-10-01 01:00:00
50.79698096354659,52.87547425603336,48.80885694464613,2038-11-01 01:00:00
53.57381208381197,57.26359239216789,49.962537739463755,2038-12-01 01:00:00
54.79967689174129,60.24025177428272,50.31920345905996,2039-01-01 01:00:00
53.07847023049684,56.45764800434001,50.00649043609397,2039-02-01 01:00:00
48.21064350617455,51.08460066980392,45.3978343673033,2039-03-01 01:00:00
44.02477796505996,46.57222379146018,41.7957628669599,2039-04-01 01:00:00
48.69864733526512,52.199914458935744,45.55465236707105,2039-05-01 01:00:00
58.26349173027525,63.857010002381344,52.913169904782535,2039-06-01 01:00:00
66.54578285703631,76.81775181781171,58.08651430110374,2039-07-01 01:00:00
65.03029512537626,74.04803350310728,56.204423521639534,2039-08-01 01:00:00
55.81115068118795,61.81987918888077,50.06367123904686,2039-09-01 01:00:00
46.55397466542453,49.23205685355263,44.34849521637787,2039-10-01 01:00:00
50.775333562192195,53.51483927390804,48.154936794463836,2039-11-01 01:00:00
54.978484741414356,59.07257861771451,51.302155546369505,2039-12-01 01:00:00
55.57561833076474,60.40911273455071,51.23533764165073,2040-01-01 01:00:00
51.64609692589384,55.539338907756864,48.01240440948841,2040-02-01 01:00:00
48.328345230533515,50.82450652289171,46.08689427413033,2040-03-01 01:00:00
45.44920420239265,47.7644174127016,43.42339264337233,2040-04-01 01:00:00
50.53780150333215,54.10936187271949,47.042231780101936,2040-05-01 01:00:00
56.899542764840376,62.20263501460334,52.2593370462979,2040-06-01 01:00:00
65.91263435074352,76.20234107439283,56.67289770093611,2040-07-01 01:00:00
63.64737020415232,71.60587063099172,55.85819957362864,2040-08-01 01:00:00
53.530086589119456,59.26484478940515,48.94228002889089,2040-09-01 01:00:00
46.30647606114089,48.390106476768416,44.26717820754803,2040-10-01 01:00:00
51.28452473069945,54.21992435802732,48.47675117412483,2040-11-01 01:00:00
54.166538209954524,58.3510329672158,50.720483703974566,2040-12-01 01:00:00
57.74479636308872,62.7562256811249,52.839993200755515,2041-01-01 01:00:00
54.696913780789025,58.299877328921106,51.42149237339618,2041-02-01 01:00:00
49.20007914590241,52.021939215763375,46.87619438248753,2041-03-01 01:00:00
45.59349946904434,47.38299981599002,43.881803485009335,2041-04-01 01:00:00
51.74148627289983,55.493122107725334,48.069672477113244,2041-05-01 01:00:00
59.36826712579085,65.73102057235529,54.27806436853924,2041-06-01 01:00:00
70.68204530410746,80.84260726733032,60.73766551031481,2041-07-01 01:00:00
70.59753052178887,79.81558353442038,62.3200951635075,2041-08-01 01:00:00
56.63944610047881,62.09783962503881,51.8633517664889,2041-09-01 01:00:00
48.88785021716756,50.81816858499527,46.99860245291057,2041-10-01 01:00:00
52.52788564573415,55.26016068810847,50.13714498365665,2041-11-01 01:00:00
55.60201317135953,58.95848966058318,52.58803428307722,2041-12-01 01:00:00
57.114838400689536,61.07227378835333,53.24160376595492,2042-01-01 01:00:00
55.389221926019005,58.56298229741914,52.50398522474622,2042-02-01 01:00:00
51.07363729725615,54.14382871386217,48.545244365933364,2042-03-01 01:00:00
46.25471517611737,47.981206304325795,44.603288879570094,2042-04-01 01:00:00
50.98847365512503,54.51087783916311,47.82549846945812,2042-05-01 01:00:00
61.2189582193983,67.7612068267413,55.494490687973304,2042-06-01 01:00:00
71.36980946957318,81.40762541832241,61.54556407292492,2042-07-01 01:00:00
69.94391807383903,78.782412339763,62.665158090136906,2042-08-01 01:00:00
58.924002976179146,64.68127437544098,53.41704772471155,2042-09-01 01:00:00
49.38487302350414,51.564389995926135,47.251728752622995,2042-10-01 01:00:00
52.65759587971753,54.54017306905925,51.15153412824417,2042-11-01 01:00:00
57.29438068454024,60.723393225541024,53.938325857177865,2042-12-01 01:00:00
58.47026936294219,62.72985381103852,54.64533638914141,2043-01-01 01:00:00
57.60419450151589,60.82430013205785,54.676825746477824,2043-02-01 01:00:00
51.83023107915471,54.49456513664061,49.4377678438611,2043-03-01 01:00:00
47.854673098165,49.49596696092904,46.28473983812982,2043-04-01 01:00:00
52.59081209509954,55.82944320189231,49.923704124799535,2043-05-01 01:00:00
63.74082569318738,69.45768356448448,58.272526859772825,2043-06-01 01:00:00
73.84082112462569,83.156304204024,64.72353981287424,2043-07-01 01:00:00
70.23711760580568,78.44726567261316,63.47581919784673,2043-08-01 01:00:00
59.60044119867352,65.26318348809812,54.18390509574571,2043-09-01 01:00:00
50.95713923388823,53.19857186254867,48.94442422039708,2043-10-01 01:00:00
54.14714587136319,56.306031741634236,52.25812073487613,2043-11-01 01:00:00
58.76398502601437,62.255128008124366,55.34712168182155,2043-12-01 01:00:00
61.62167138547185,66.88702660703036,57.285496497129614,2044-01-01 01:00:00
56.69637441029923,60.052537754523854,53.56395528902277,2044-02-01 01:00:00
53.035637505786326,55.85193291406886,50.2792632764035,2044-03-01 01:00:00
49.22988403699845,51.16205144257067,47.53923755712254,2044-04-01 01:00:00
54.12864297812977,56.32012718676285,52.16077960711222,2044-05-01 01:00:00
65.31451720295017,71.14814759535062,59.73452291456703,2044-06-01 01:00:00
76.26694797658935,87.85032834774056,66.7276935532881,2044-07-01 01:00:00
75.69773820873114,84.28265870692964,67.29547559347289,2044-08-01 01:00:00
62.70363552348523,68.41458039790037,57.24099260013149,2044-09-01 01:00:00
52.35162000234667,54.47894612537148,50.59970437162054,2044-10-01 01:00:00
55.75561593847831,57.575361304388885,54.01498993630303,2044-11-01 01:00:00
61.02049226052065,64.67095236342956,57.74252808648015,2044-12-01 01:00:00
62.46577442123916,67.44136197771539,57.997899880729925,2045-01-01 01:00:00
60.24128043943242,63.10625071008311,57.63676201156824,2045-02-01 01:00:00
54.11422928873161,56.0859716839176,52.184438859400395,2045-03-01 01:00:00
50.28250921240634,52.421382915383454,48.57141025002461,2045-04-01 01:00:00
56.34253822466699,59.54165217068216,53.21149053282216,2045-05-01 01:00:00
67.34724028394682,73.8633159201484,61.11447228410209,2045-06-01 01:00:00
82.22855554306494,93.50231956418929,72.94427929037442,2045-07-01 01:00:00
77.26882447601139,86.97399091689053,67.77015093812969,2045-08-01 01:00:00
62.96481333224993,69.05860462111953,57.63274595448904,2045-09-01 01:00:00
53.433105903098216,55.74968614216093,51.35291140271548,2045-10-01 01:00:00
56.771297279344736,59.0555206572501,54.58638796134846,2045-11-01 01:00:00
62.53691963419457,66.91494937510544,58.93148337697371,2045-12-01 01:00:00
64.02741878177014,69.12739602715827,59.44784737774817,2046-01-01 01:00:00
61.747312450418235,64.68390697783518,59.07768106185744,2046-02-01 01:00:00
55.467085020949895,57.48812097601553,53.4890498308854,2046-03-01 01:00:00
51.53957194271649,53.73191748826803,49.785695506275225,2046-04-01 01:00:00
57.751101680283654,61.03019347494921,54.54177779614271,2046-05-01 01:00:00
69.03092129104549,75.7098988181521,62.642334091204646,2046-06-01 01:00:00
84.28426943164156,95.83987755329402,74.76788627263377,2046-07-01 01:00:00
79.20054508791166,89.14834068981278,69.46440471158292,2046-08-01 01:00:00
64.53893366555617,70.78506973664751,59.07356460335126,2046-09-01 01:00:00
54.76893355067567,57.14342829571495,52.636734187783354,2046-10-01 01:00:00
58.19057971132835,60.53190867368134,55.95104766038216,2046-11-01 01:00:00
64.10034262504942,68.58782310948307,60.404770461398044,2046-12-01 01:00:00
65.62810425131438,70.85558092783722,60.934043562191874,2047-01-01 01:00:00
63.29099526167868,66.30100465228105,60.55462308840387,2047-02-01 01:00:00
56.853762146473635,58.92532400041591,54.82627607665753,2047-03-01 01:00:00
52.8280612412844,55.07521542547473,51.0303378939321,2047-04-01 01:00:00
59.19487922229074,62.55594831182293,55.90532224104627,2047-05-01 01:00:00
70.75669432332163,77.6026462886059,64.20839244348475,2047-06-01 01:00:00
86.3913761674326,98.23587449212636,76.63708342944962,2047-07-01 01:00:00
81.18055871510944,91.37704920705809,71.20101482937248,2047-08-01 01:00:00
66.15240700719507,72.5546964800637,60.550403718435035,2047-09-01 01:00:00
56.138156889442556,58.57201400310782,53.952652542477935,2047-10-01 01:00:00
59.64534420411155,62.04520639052337,57.349823851891706,2047-11-01 01:00:00
65.70285119067566,70.30251868722014,61.91488972293299,2047-12-01 01:00:00
67.26880685759724,72.62697045103315,62.45739465124666,2048-01-01 01:00:00
64.87327014322064,67.95852976858808,62.06848866561396,2048-02-01 01:00:00
58.27510620013547,60.398457100426306,56.19693297857396,2048-03-01 01:00:00
54.1487627723165,56.45209581111159,52.306096341280394,2048-04-01 01:00:00
60.674751202848,64.11984701961849,57.302955297072415,2048-05-01 01:00:00
72.52561168140465,79.54271244582104,65.81360225457188,2048-06-01 01:00:00
88.5511605716184,100.6917713544295,78.55301051518585,2048-07-01 01:00:00
83.21007268298717,93.66147543723453,72.98104020010679,2048-08-01 01:00:00
67.80621718237495,74.36856389206528,62.06416381139591,2048-09-01 01:00:00
57.541610811678616,60.03631435318551,55.30146885603988,2048-10-01 01:00:00
61.136477809214334,63.596336550286445,58.78356944818899,2048-11-01 01:00:00
67.34542247044254,72.06008165440063,63.46276196600631,2048-12-01 01:00:00
68.95052702903716,74.44264471230896,64.01882951752782,2049-01-01 01:00:00
66.49510189680116,69.65749301280277,63.62020088225431,2049-02-01 01:00:00
59.73198385513886,61.90841852793696,57.60185630303831,2049-03-01 01:00:00
55.502481841624416,57.863398206389384,53.61374874981241,2049-04-01 01:00:00
62.19161998291919,65.72284319510895,58.735529179499224,2049-05-01 01:00:00
74.33875197343977,81.53128025696657,67.45894231093617,2049-06-01 01:00:00
90.76493958590885,103.20906563829024,80.5168357780655,2049-07-01 01:00:00
85.29032450006184,96.00301232316538,74.80556620510944,2049-08-01 01:00:00
69.50137261193431,76.22777798936691,63.6157679066808,2049-09-01 01:00:00
58.980151081970575,61.53722221201514,56.68400557744088,2049-10-01 01:00:00
62.66488975444469,65.18624496404361,60.25315868439372,2049-11-01 01:00:00
69.0290580322036,73.86158369576064,65.04933101515645,2049-12-01 01:00:00
70.67429020476308,76.30371083011669,65.619300255466,2050-01-01 01:00:00
68.15747944422118,71.39893033812284,65.21070590431066,2050-02-01 01:00:00
61.22528345151732,63.45612899113538,59.04190271061426,2050-03-01 01:00:00
56.890043887665016,59.309983161549106,54.95409246855771,2050-04-01 01:00:00
63.746410482492166,67.36591427498666,60.2039174089867,2050-05-01 01:00:00
76.19722077277575,83.56956226339072,69.14541586870956,2050-06-01 01:00:00
93.03406307555656,105.78929227924749,82.52975667251712,2050-07-01 01:00:00
87.42258261256337,98.40308763124452,76.67570536023717,2050-08-01 01:00:00
71.23890692723266,78.13347243910107,65.20616210434781,2050-09-01 01:00:00
60.45465485901983,63.07565276731551,58.10110571687689,2050-10-01 01:00:00
64.2315119983058,66.81590108814468,61.759487651503555,2050-11-01 01:00:00
70.75478448300868,75.70812328815465,66.67556429053536,2050-12-01 01:00:00
72.44114745988216,78.2113036008696,67.25978276185265,2051-01-01 01:00:00
69.8614164303267,73.1839035965759,66.84097355191842,2051-02-01 01:00:00
62.75591553780525,65.04253221591377,60.517950278379615,2051-03-01 01:00:00
58.31229498485664,60.79273274058783,56.32794478027165,2051-04-01 01:00:00
65.34007074455447,69.05006213186134,61.709015344211366,2051-05-01 01:00:00
78.10215129209514,85.65880131997548,70.8740512654273,2051-06-01 01:00:00
95.35991465244547,108.43402458622866,84.59300058933003,2051-07-01 01:00:00
89.60814717787746,100.86316482202561,78.59259799424309,2051-08-01 01:00:00
73.01987960041347,80.08680925007859,66.8363161569565,2051-09-01 01:00:00
61.96602123049532,64.6525440864984,59.55363335979881,2051-10-01 01:00:00
65.83729979826344,68.4862986153483,63.30347484279114,2051-11-01 01:00:00
72.52365409508388,77.60082637035852,68.34245339779874,2051-12-01 01:00:00
74.2521761463792,80.16658619089134,68.94127733089897,2052-01-01 01:00:00
71.60795184108487,75.0135011864903,68.51199789071639,2052-02-01 01:00:00
64.32481342625037,66.6685955213116,62.030899035339104,2052-03-01 01:00:00
59.77010235947805,62.31255105910252,57.736143399778435,2052-04-01 01:00:00
66.97357251316834,70.77631368515786,63.251740727816646,2052-05-01 01:00:00
80.05470507439752,87.80027135297486,72.64590254706297,2052-06-01 01:00:00
97.7439125187566,111.14487520088437,86.70782560406329,2052-07-01 01:00:00
91.84835085732438,103.38474394257624,80.55741294409917,2052-08-01 01:00:00
74.8453765904238,82.08897948133055,68.5072240608804,2052-09-01 01:00:00
63.515171761257704,66.26885768866084,61.04247419379377,2052-10-01 01:00:00
67.48323229322001,70.198456080732,64.88606171386091,2052-11-01 01:00:00
74.33674544746097,79.54084702961747,70.0510147327437,2052-12-01 01:00:00
76.10848055003868,82.1707508456636,70.66480926417144,2053-01-01 01:00:00
73.39815063711198,76.88883871615255,70.22479783798428,2053-02-01 01:00:00
65.93293376190663,68.33531040934439,63.581671511222574,2053-03-01 01:00:00
61.26435491846499,63.87036483558008,59.179546984772884,2053-04-01 01:00:00
68.64791182599753,72.5457215272868,64.83303424601205,2053-05-01 01:00:00
82.05607270125743,89.99527813679921,74.46205011073953,2053-06-01 01:00:00
100.18751033172552,113.92349708090649,88.87552124416487,2053-07-01 01:00:00
94.14455962875749,105.96936254114064,82.57134826770165,2053-08-01 01:00:00
76.71651100518439,84.14120396836381,70.21990466240241,2053-09-01 01:00:00
65.10305105528914,67.92557913087737,62.56853604863861,2053-10-01 01:00:00
69.1703131005505,71.95341748275028,66.50821325670742,2053-11-01 01:00:00
76.19516408364748,81.5293682053579,71.80229010106228,2053-12-01 01:00:00
78.01119256378963,84.2250196168052,72.43142949577572,2054-01-01 01:00:00
75.23310440303977,78.81105968405636,71.98041778393389,2054-02-01 01:00:00
67.5812571059543,70.04369316957799,65.17121329900313,2054-03-01 01:00:00
62.79596379142661,65.46712395646958,60.6590356593922,2054-04-01 01:00:00
70.36410962164746,74.35936456546897,66.45386010216235,2054-05-01 01:00:00
84.10747451878886,92.24516009021919,76.323601363508,2054-06-01 01:00:00
102.69219809001864,116.77158450792913,91.09740927526899,2054-07-01 01:00:00
96.49817361947642,108.61859660466915,84.63563197439417,2054-08-01 01:00:00
78.634423780314,86.24473406757289,71.97540227896246,2054-09-01 01:00:00
66.73062733167136,69.6237186091493,64.13274944985457,2054-10-01 01:00:00
70.89957092806426,73.75225291981904,68.1709185881251,2054-11-01 01:00:00
78.10004318573867,83.56760241049183,73.59734735358883,2054-12-01 01:00:00
79.96147237788436,86.33064510722531,74.2422152331701,2055-01-01 01:00:00
77.11393201311577,80.78133617615777,73.77992822853223,2055-02-01 01:00:00
69.27078853360314,71.79478549881743,66.8004936314782,2055-03-01 01:00:00
64.36586288621227,67.10380205538131,62.175511550877005,2055-04-01 01:00:00
72.12321236218864,76.21834867960568,68.1152066047164,2055-05-01 01:00:00
86.21016138175857,94.55128909247465,78.2316913975957,2055-06-01 01:00:00
105.2595030422691,119.69087412062736,93.3748445071507,2055-07-01 01:00:00
98.9106279599633,111.33406151978586,86.75152277375402,2055-08-01 01:00:00
80.60028437482184,88.40085241926222,73.77478733593652,2055-09-01 01:00:00
68.39889301496314,71.36431157437801,65.73606818610092,2055-10-01 01:00:00
