ComEd Basic Electric Service Residential PJM Services Charge (PSC),ComEd Basic Electric Service Demand Non-Electric Space Heating PJM Services Charge (PSC),ComEd Basic Electric Service Watt-Hour Non-Electric Space Heating PJM Services Charge (PSC),ComEd Basic Electric Service Non-Residential Electric Space Heating PJM Services Charge (PSC),Ameren Illinois Residential Residential Rider TS - DS1,Ameren Illinois Small Commercial Small Commercial Rider TS - DS2,DATE
0.023600088100585552,0.023551528248526736,0.023551528248526736,0.023551528248526736,0.029500717569313314,0.02965180959271567,2040-01-01 01:00:00
0.023600088100585552,0.023551528248526736,0.023551528248526736,0.023551528248526736,0.029500717569313314,0.02965180959271567,2040-02-01 01:00:00
0.023600088100585552,0.023551528248526736,0.023551528248526736,0.023551528248526736,0.029500717569313314,0.02965180959271567,2040-03-01 01:00:00
0.023600088100585552,0.023551528248526736,0.023551528248526736,0.023551528248526736,0.029500717569313314,0.02965180959271567,2040-04-01 01:00:00
0.023600088100585552,0.023551528248526736,0.023551528248526736,0.023551528248526736,0.029500717569313314,0.02965180959271567,2040-05-01 01:00:00
0.024338737185371308,0.024305396449500936,0.024305396449500936,0.024305396449500936,0.038188508914949744,0.0383773739442027,2040-06-01 01:00:00
0.024338737185371308,0.024305396449500936,0.024305396449500936,0.024305396449500936,0.038188508914949744,0.0383773739442027,2040-07-01 01:00:00
0.024338737185371308,0.024305396449500936,0.024305396449500936,0.024305396449500936,0.038188508914949744,0.0383773739442027,2040-08-01 01:00:00
0.024305396449500936,0.024255385345695372,0.024255385345695372,0.024255385345695372,0.038188508914949744,0.0383773739442027,2040-09-01 01:00:00
0.024305396449500936,0.024255385345695372,0.024255385345695372,0.024255385345695372,0.038188508914949744,0.0383773739442027,2040-10-01 01:00:00
0.024305396449500936,0.024255385345695372,0.024255385345695372,0.024255385345695372,0.038188508914949744,0.0383773739442027,2040-11-01 01:00:00
0.024305396449500936,0.024255385345695372,0.024255385345695372,0.024255385345695372,0.038188508914949744,0.0383773739442027,2040-12-01 01:00:00
0.024338674295289096,0.02428859471854982,0.02428859471854982,0.02428859471854982,0.030332291667086543,0.030487642712756623,2041-01-01 01:00:00
0.024338674295289096,0.02428859471854982,0.02428859471854982,0.02428859471854982,0.030332291667086543,0.030487642712756623,2041-02-01 01:00:00
0.024338674295289096,0.02428859471854982,0.02428859471854982,0.02428859471854982,0.030332291667086543,0.030487642712756623,2041-03-01 01:00:00
0.024338674295289096,0.02428859471854982,0.02428859471854982,0.02428859471854982,0.030332291667086543,0.030487642712756623,2041-04-01 01:00:00
0.024338674295289096,0.02428859471854982,0.02428859471854982,0.02428859471854982,0.030332291667086543,0.030487642712756623,2041-05-01 01:00:00
0.02510044007414938,0.025066055909664244,0.025066055909664244,0.025066055909664244,0.03926497679311714,0.03945916560020475,2041-06-01 01:00:00
0.02510044007414938,0.025066055909664244,0.025066055909664244,0.025066055909664244,0.03926497679311714,0.03945916560020475,2041-07-01 01:00:00
0.02510044007414938,0.025066055909664244,0.025066055909664244,0.025066055909664244,0.03926497679311714,0.03945916560020475,2041-08-01 01:00:00
0.025066055909664244,0.025014479662936535,0.025014479662936535,0.025014479662936535,0.03926497679311714,0.03945916560020475,2041-09-01 01:00:00
0.025066055909664244,0.025014479662936535,0.025014479662936535,0.025014479662936535,0.03926497679311714,0.03945916560020475,2041-10-01 01:00:00
0.025066055909664244,0.025014479662936535,0.025014479662936535,0.025014479662936535,0.03926497679311714,0.03945916560020475,2041-11-01 01:00:00
0.025066055909664244,0.025014479662936535,0.025014479662936535,0.025014479662936535,0.03926497679311714,0.03945916560020475,2041-12-01 01:00:00
0.025020135297824025,0.02496865353795196,0.02496865353795196,0.02496865353795196,0.03102689654546958,0.031185805106521906,2042-01-01 01:00:00
0.025020135297824025,0.02496865353795196,0.02496865353795196,0.02496865353795196,0.03102689654546958,0.031185805106521906,2042-02-01 01:00:00
0.025020135297824025,0.02496865353795196,0.02496865353795196,0.02496865353795196,0.03102689654546958,0.031185805106521906,2042-03-01 01:00:00
0.025020135297824025,0.02496865353795196,0.02496865353795196,0.02496865353795196,0.03102689654546958,0.031185805106521906,2042-04-01 01:00:00
0.025020135297824025,0.02496865353795196,0.02496865353795196,0.02496865353795196,0.03102689654546958,0.031185805106521906,2042-05-01 01:00:00
0.025803229833750566,0.025767882943567345,0.025767882943567345,0.025767882943567345,0.04016413880597918,0.04036277450729459,2042-06-01 01:00:00
0.025803229833750566,0.025767882943567345,0.025767882943567345,0.025767882943567345,0.04016413880597918,0.04036277450729459,2042-07-01 01:00:00
0.025803229833750566,0.025767882943567345,0.025767882943567345,0.025767882943567345,0.04016413880597918,0.04036277450729459,2042-08-01 01:00:00
0.025767882943567345,0.02571486260829251,0.02571486260829251,0.02571486260829251,0.04016413880597918,0.04036277450729459,2042-09-01 01:00:00
0.025767882943567345,0.02571486260829251,0.02571486260829251,0.02571486260829251,0.04016413880597918,0.04036277450729459,2042-10-01 01:00:00
0.025767882943567345,0.02571486260829251,0.02571486260829251,0.02571486260829251,0.04016413880597918,0.04036277450729459,2042-11-01 01:00:00
0.025767882943567345,0.02571486260829251,0.02571486260829251,0.02571486260829251,0.04016413880597918,0.04036277450729459,2042-12-01 01:00:00
0.025626249792461364,0.025573520883423382,0.025573520883423382,0.025573520883423382,0.0315616462880072,0.03172329364415575,2043-01-01 01:00:00
0.025626249792461364,0.025573520883423382,0.025573520883423382,0.025573520883423382,0.0315616462880072,0.03172329364415575,2043-02-01 01:00:00
0.025626249792461364,0.025573520883423382,0.025573520883423382,0.025573520883423382,0.0315616462880072,0.03172329364415575,2043-03-01 01:00:00
0.025626249792461364,0.025573520883423382,0.025573520883423382,0.025573520883423382,0.0315616462880072,0.03172329364415575,2043-04-01 01:00:00
0.025626249792461364,0.025573520883423382,0.025573520883423382,0.025573520883423382,0.0315616462880072,0.03172329364415575,2043-05-01 01:00:00
0.026428314847261866,0.026392111676238218,0.026392111676238218,0.026392111676238218,0.04085636926654965,0.04105842846173533,2043-06-01 01:00:00
0.026428314847261866,0.026392111676238218,0.026392111676238218,0.026392111676238218,0.04085636926654965,0.04105842846173533,2043-07-01 01:00:00
0.026428314847261866,0.026392111676238218,0.026392111676238218,0.026392111676238218,0.04085636926654965,0.04105842846173533,2043-08-01 01:00:00
0.026392111676238218,0.026337806919702746,0.026337806919702746,0.026337806919702746,0.04085636926654965,0.04105842846173533,2043-09-01 01:00:00
0.026392111676238218,0.026337806919702746,0.026337806919702746,0.026337806919702746,0.04085636926654965,0.04105842846173533,2043-10-01 01:00:00
0.026392111676238218,0.026337806919702746,0.026337806919702746,0.026337806919702746,0.04085636926654965,0.04105842846173533,2043-11-01 01:00:00
0.026392111676238218,0.026337806919702746,0.026337806919702746,0.026337806919702746,0.04085636926654965,0.04105842846173533,2043-12-01 01:00:00
0.026266730559621424,0.02621268378892262,0.02621268378892262,0.02621268378892262,0.03213332200028619,0.03229789727301491,2044-01-01 01:00:00
0.026266730559621424,0.02621268378892262,0.02621268378892262,0.02621268378892262,0.03213332200028619,0.03229789727301491,2044-02-01 01:00:00
0.026266730559621424,0.02621268378892262,0.02621268378892262,0.02621268378892262,0.03213332200028619,0.03229789727301491,2044-03-01 01:00:00
0.026266730559621424,0.02621268378892262,0.02621268378892262,0.02621268378892262,0.03213332200028619,0.03229789727301491,2044-04-01 01:00:00
0.026266730559621424,0.02621268378892262,0.02621268378892262,0.02621268378892262,0.03213332200028619,0.03229789727301491,2044-05-01 01:00:00
0.027088841748591823,0.027051733746196488,0.027051733746196488,0.027051733746196488,0.041596400182188645,0.04180211927309954,2044-06-01 01:00:00
0.027088841748591823,0.027051733746196488,0.027051733746196488,0.027051733746196488,0.041596400182188645,0.04180211927309954,2044-07-01 01:00:00
0.027088841748591823,0.027051733746196488,0.027051733746196488,0.027051733746196488,0.041596400182188645,0.04180211927309954,2044-08-01 01:00:00
0.027051733746196488,0.02699607174260349,0.02699607174260349,0.02699607174260349,0.041596400182188645,0.04180211927309954,2044-09-01 01:00:00
0.027051733746196488,0.02699607174260349,0.02699607174260349,0.02699607174260349,0.041596400182188645,0.04180211927309954,2044-10-01 01:00:00
0.027051733746196488,0.02699607174260349,0.02699607174260349,0.02699607174260349,0.041596400182188645,0.04180211927309954,2044-11-01 01:00:00
0.027051733746196488,0.02699607174260349,0.02699607174260349,0.02699607174260349,0.041596400182188645,0.04180211927309954,2044-12-01 01:00:00
0.026953357138043935,0.02689789755545537,0.02689789755545537,0.02689789755545537,0.03280436414350178,0.03297237625179115,2045-01-01 01:00:00
0.026953357138043935,0.02689789755545537,0.02689789755545537,0.02689789755545537,0.03280436414350178,0.03297237625179115,2045-02-01 01:00:00
0.026953357138043935,0.02689789755545537,0.02689789755545537,0.02689789755545537,0.03280436414350178,0.03297237625179115,2045-03-01 01:00:00
0.026953357138043935,0.02689789755545537,0.02689789755545537,0.02689789755545537,0.03280436414350178,0.03297237625179115,2045-04-01 01:00:00
0.026953357138043935,0.02689789755545537,0.02689789755545537,0.02689789755545537,0.03280436414350178,0.03297237625179115,2045-05-01 01:00:00
0.02779695875923559,0.027758880733538004,0.027758880733538004,0.027758880733538004,0.04246506037014123,0.042675075505502924,2045-06-01 01:00:00
0.02779695875923559,0.027758880733538004,0.027758880733538004,0.027758880733538004,0.04246506037014123,0.042675075505502924,2045-07-01 01:00:00
0.02779695875923559,0.027758880733538004,0.027758880733538004,0.027758880733538004,0.04246506037014123,0.042675075505502924,2045-08-01 01:00:00
0.027758880733538004,0.027701763694991628,0.027701763694991628,0.027701763694991628,0.04246506037014123,0.042675075505502924,2045-09-01 01:00:00
0.027758880733538004,0.027701763694991628,0.027701763694991628,0.027701763694991628,0.04246506037014123,0.042675075505502924,2045-10-01 01:00:00
0.027758880733538004,0.027701763694991628,0.027701763694991628,0.027701763694991628,0.04246506037014123,0.042675075505502924,2045-11-01 01:00:00
0.027758880733538004,0.027701763694991628,0.027701763694991628,0.027701763694991628,0.04246506037014123,0.042675075505502924,2045-12-01 01:00:00
0.027665487481338895,0.02760856260997812,0.02760856260997812,0.02760856260997812,0.03354395385629267,0.03371575387604319,2046-01-01 01:00:00
0.027665487481338895,0.02760856260997812,0.02760856260997812,0.02760856260997812,0.03354395385629267,0.03371575387604319,2046-02-01 01:00:00
0.027665487481338895,0.02760856260997812,0.02760856260997812,0.02760856260997812,0.03354395385629267,0.03371575387604319,2046-03-01 01:00:00
0.027665487481338895,0.02760856260997812,0.02760856260997812,0.02760856260997812,0.03354395385629267,0.03371575387604319,2046-04-01 01:00:00
0.027665487481338895,0.02760856260997812,0.02760856260997812,0.02760856260997812,0.03354395385629267,0.03371575387604319,2046-05-01 01:00:00
0.02853137776620338,0.02849229368707159,0.02849229368707159,0.02849229368707159,0.04342245499194864,0.04363720501663678,2046-06-01 01:00:00
0.02853137776620338,0.02849229368707159,0.02849229368707159,0.02849229368707159,0.04342245499194864,0.04363720501663678,2046-07-01 01:00:00
0.02853137776620338,0.02849229368707159,0.02849229368707159,0.02849229368707159,0.04342245499194864,0.04363720501663678,2046-08-01 01:00:00
0.02849229368707159,0.028433667568373906,0.028433667568373906,0.028433667568373906,0.04342245499194864,0.04363720501663678,2046-09-01 01:00:00
0.02849229368707159,0.028433667568373906,0.028433667568373906,0.028433667568373906,0.04342245499194864,0.04363720501663678,2046-10-01 01:00:00
0.02849229368707159,0.028433667568373906,0.028433667568373906,0.028433667568373906,0.04342245499194864,0.04363720501663678,2046-11-01 01:00:00
0.02849229368707159,0.028433667568373906,0.028433667568373906,0.028433667568373906,0.04342245499194864,0.04363720501663678,2046-12-01 01:00:00
0.028404033161721753,0.028345588649043317,0.028345588649043317,0.028345588649043317,0.03435808806724858,0.03453405778846366,2047-01-01 01:00:00
0.028404033161721753,0.028345588649043317,0.028345588649043317,0.028345588649043317,0.03435808806724858,0.03453405778846366,2047-02-01 01:00:00
0.028404033161721753,0.028345588649043317,0.028345588649043317,0.028345588649043317,0.03435808806724858,0.03453405778846366,2047-03-01 01:00:00
0.028404033161721753,0.028345588649043317,0.028345588649043317,0.028345588649043317,0.03435808806724858,0.03453405778846366,2047-04-01 01:00:00
0.028404033161721753,0.028345588649043317,0.028345588649043317,0.028345588649043317,0.03435808806724858,0.03453405778846366,2047-05-01 01:00:00
0.029293038872620334,0.02925291142210989,0.02925291142210989,0.02925291142210989,0.04447634703711692,0.04469630918863576,2047-06-01 01:00:00
0.029293038872620334,0.02925291142210989,0.02925291142210989,0.02925291142210989,0.04447634703711692,0.04469630918863576,2047-07-01 01:00:00
0.029293038872620334,0.02925291142210989,0.02925291142210989,0.02925291142210989,0.04447634703711692,0.04469630918863576,2047-08-01 01:00:00
0.02925291142210989,0.029192720246344228,0.029192720246344228,0.029192720246344228,0.04447634703711692,0.04469630918863576,2047-09-01 01:00:00
0.02925291142210989,0.029192720246344228,0.029192720246344228,0.029192720246344228,0.04447634703711692,0.04469630918863576,2047-10-01 01:00:00
0.02925291142210989,0.029192720246344228,0.029192720246344228,0.029192720246344228,0.04447634703711692,0.04469630918863576,2047-11-01 01:00:00
0.02925291142210989,0.029192720246344228,0.029192720246344228,0.029192720246344228,0.04447634703711692,0.04469630918863576,2047-12-01 01:00:00
0.029233928506673543,0.029173776390404672,0.029173776390404672,0.029173776390404672,0.03503772423411241,0.03521717480637417,2048-01-01 01:00:00
0.029233928506673543,0.029173776390404672,0.029173776390404672,0.029173776390404672,0.03503772423411241,0.03521717480637417,2048-02-01 01:00:00
0.029233928506673543,0.029173776390404672,0.029173776390404672,0.029173776390404672,0.03503772423411241,0.03521717480637417,2048-03-01 01:00:00
0.029233928506673543,0.029173776390404672,0.029173776390404672,0.029173776390404672,0.03503772423411241,0.03521717480637417,2048-04-01 01:00:00
0.029233928506673543,0.029173776390404672,0.029173776390404672,0.029173776390404672,0.03503772423411241,0.03521717480637417,2048-05-01 01:00:00
0.030148908757768923,0.030107608882758274,0.030107608882758274,0.030107608882758274,0.04535613213916473,0.04558044535449192,2048-06-01 01:00:00
0.030148908757768923,0.030107608882758274,0.030107608882758274,0.030107608882758274,0.04535613213916473,0.04558044535449192,2048-07-01 01:00:00
0.030148908757768923,0.030107608882758274,0.030107608882758274,0.030107608882758274,0.04535613213916473,0.04558044535449192,2048-08-01 01:00:00
0.030107608882758274,0.030045659070242307,0.030045659070242307,0.030045659070242307,0.04535613213916473,0.04558044535449192,2048-09-01 01:00:00
0.030107608882758274,0.030045659070242307,0.030045659070242307,0.030045659070242307,0.04535613213916473,0.04558044535449192,2048-10-01 01:00:00
0.030107608882758274,0.030045659070242307,0.030045659070242307,0.030045659070242307,0.04535613213916473,0.04558044535449192,2048-11-01 01:00:00
0.030107608882758274,0.030045659070242307,0.030045659070242307,0.030045659070242307,0.04535613213916473,0.04558044535449192,2048-12-01 01:00:00
0.030116624140060624,0.03005465577763252,0.03005465577763252,0.03005465577763252,0.035703666627031234,0.035886527915774014,2049-01-01 01:00:00
0.030116624140060624,0.03005465577763252,0.03005465577763252,0.03005465577763252,0.035703666627031234,0.035886527915774014,2049-02-01 01:00:00
0.030116624140060624,0.03005465577763252,0.03005465577763252,0.03005465577763252,0.035703666627031234,0.035886527915774014,2049-03-01 01:00:00
0.030116624140060624,0.03005465577763252,0.03005465577763252,0.03005465577763252,0.035703666627031234,0.035886527915774014,2049-04-01 01:00:00
0.030116624140060624,0.03005465577763252,0.03005465577763252,0.03005465577763252,0.035703666627031234,0.035886527915774014,2049-05-01 01:00:00
0.031059231505045023,0.03101668461257235,0.03101668461257235,0.03101668461257235,0.046218190729742106,0.04644676734067057,2049-06-01 01:00:00
0.031059231505045023,0.03101668461257235,0.03101668461257235,0.03101668461257235,0.046218190729742106,0.04644676734067057,2049-07-01 01:00:00
0.031059231505045023,0.03101668461257235,0.03101668461257235,0.03101668461257235,0.046218190729742106,0.04644676734067057,2049-08-01 01:00:00
0.03101668461257235,0.030952864273863352,0.030952864273863352,0.030952864273863352,0.046218190729742106,0.04644676734067057,2049-09-01 01:00:00
0.03101668461257235,0.030952864273863352,0.030952864273863352,0.030952864273863352,0.046218190729742106,0.04644676734067057,2049-10-01 01:00:00
0.03101668461257235,0.030952864273863352,0.030952864273863352,0.030952864273863352,0.046218190729742106,0.04644676734067057,2049-11-01 01:00:00
0.03101668461257235,0.030952864273863352,0.030952864273863352,0.030952864273863352,0.046218190729742106,0.04644676734067057,2049-12-01 01:00:00
0.030972813279138256,0.030909083210662665,0.030909083210662665,0.030909083210662665,0.03635133491472,0.03653751332657514,2050-01-01 01:00:00
0.030972813279138256,0.030909083210662665,0.030909083210662665,0.030909083210662665,0.03635133491472,0.03653751332657514,2050-02-01 01:00:00
0.030972813279138256,0.030909083210662665,0.030909083210662665,0.030909083210662665,0.03635133491472,0.03653751332657514,2050-03-01 01:00:00
0.030972813279138256,0.030909083210662665,0.030909083210662665,0.030909083210662665,0.03635133491472,0.03653751332657514,2050-04-01 01:00:00
0.030972813279138256,0.030909083210662665,0.030909083210662665,0.030909083210662665,0.03635133491472,0.03653751332657514,2050-05-01 01:00:00
0.03194221814255943,0.03189846167935043,0.03189846167935043,0.03189846167935043,0.047056593596391715,0.04728931661121063,2050-06-01 01:00:00
0.03194221814255943,0.03189846167935043,0.03189846167935043,0.03189846167935043,0.047056593596391715,0.04728931661121063,2050-07-01 01:00:00
0.03194221814255943,0.03189846167935043,0.03189846167935043,0.03189846167935043,0.047056593596391715,0.04728931661121063,2050-08-01 01:00:00
0.03189846167935043,0.031832826984536954,0.031832826984536954,0.031832826984536954,0.047056593596391715,0.04728931661121063,2050-09-01 01:00:00
0.03189846167935043,0.031832826984536954,0.031832826984536954,0.031832826984536954,0.047056593596391715,0.04728931661121063,2050-10-01 01:00:00
0.03189846167935043,0.031832826984536954,0.031832826984536954,0.031832826984536954,0.047056593596391715,0.04728931661121063,2050-11-01 01:00:00
0.03189846167935043,0.031832826984536954,0.031832826984536954,0.031832826984536954,0.047056593596391715,0.04728931661121063,2050-12-01 01:00:00
0.03185334312248823,0.031787801264211504,0.031787801264211504,0.031787801264211504,0.03701075197362769,0.037200307681559186,2051-01-01 01:00:00
0.03185334312248823,0.031787801264211504,0.031787801264211504,0.031787801264211504,0.03701075197362769,0.037200307681559186,2051-02-01 01:00:00
0.03185334312248823,0.031787801264211504,0.031787801264211504,0.031787801264211504,0.03701075197362769,0.037200307681559186,2051-03-01 01:00:00
0.03185334312248823,0.031787801264211504,0.031787801264211504,0.031787801264211504,0.03701075197362769,0.037200307681559186,2051-04-01 01:00:00
0.03185334312248823,0.031787801264211504,0.031787801264211504,0.031787801264211504,0.03701075197362769,0.037200307681559186,2051-05-01 01:00:00
0.032850307313660426,0.032805306892682795,0.032805306892682795,0.032805306892682795,0.047910205179689636,0.04814714981460399,2051-06-01 01:00:00
0.032850307313660426,0.032805306892682795,0.032805306892682795,0.032805306892682795,0.047910205179689636,0.04814714981460399,2051-07-01 01:00:00
0.032850307313660426,0.032805306892682795,0.032805306892682795,0.032805306892682795,0.047910205179689636,0.04814714981460399,2051-08-01 01:00:00
0.032805306892682795,0.03273780626121637,0.03273780626121637,0.03273780626121637,0.047910205179689636,0.04814714981460399,2051-09-01 01:00:00
0.032805306892682795,0.03273780626121637,0.03273780626121637,0.03273780626121637,0.047910205179689636,0.04814714981460399,2051-10-01 01:00:00
0.032805306892682795,0.03273780626121637,0.03273780626121637,0.03273780626121637,0.047910205179689636,0.04814714981460399,2051-11-01 01:00:00
0.032805306892682795,0.03273780626121637,0.03273780626121637,0.03273780626121637,0.047910205179689636,0.04814714981460399,2051-12-01 01:00:00
0.03275890565492725,0.03269150049925868,0.03269150049925868,0.03269150049925868,0.03768213092770645,0.03787512519622222,2052-01-01 01:00:00
0.03275890565492725,0.03269150049925868,0.03269150049925868,0.03269150049925868,0.03768213092770645,0.03787512519622222,2052-02-01 01:00:00
0.03275890565492725,0.03269150049925868,0.03269150049925868,0.03269150049925868,0.03768213092770645,0.03787512519622222,2052-03-01 01:00:00
0.03275890565492725,0.03269150049925868,0.03269150049925868,0.03269150049925868,0.03768213092770645,0.03787512519622222,2052-04-01 01:00:00
0.03275890565492725,0.03269150049925868,0.03269150049925868,0.03269150049925868,0.03768213092770645,0.03787512519622222,2052-05-01 01:00:00
0.03378421266130215,0.033737932917930494,0.033737932917930494,0.033737932917930494,0.048779301367363935,0.04902054420300863,2052-06-01 01:00:00
0.03378421266130215,0.033737932917930494,0.033737932917930494,0.033737932917930494,0.048779301367363935,0.04902054420300863,2052-07-01 01:00:00
0.03378421266130215,0.033737932917930494,0.033737932917930494,0.033737932917930494,0.048779301367363935,0.04902054420300863,2052-08-01 01:00:00
0.033737932917930494,0.03366851330287302,0.03366851330287302,0.03366851330287302,0.048779301367363935,0.04902054420300863,2052-09-01 01:00:00
0.033737932917930494,0.03366851330287302,0.03366851330287302,0.03366851330287302,0.048779301367363935,0.04902054420300863,2052-10-01 01:00:00
0.033737932917930494,0.03366851330287302,0.03366851330287302,0.03366851330287302,0.048779301367363935,0.04902054420300863,2052-11-01 01:00:00
0.033737932917930494,0.03366851330287302,0.03366851330287302,0.03366851330287302,0.048779301367363935,0.04902054420300863,2052-12-01 01:00:00
0.03369021253379183,0.033620891108825185,0.033620891108825185,0.033620891108825185,0.03836568876699946,0.038562183971952074,2053-01-01 01:00:00
0.03369021253379183,0.033620891108825185,0.033620891108825185,0.033620891108825185,0.03836568876699946,0.038562183971952074,2053-02-01 01:00:00
0.03369021253379183,0.033620891108825185,0.033620891108825185,0.033620891108825185,0.03836568876699946,0.038562183971952074,2053-03-01 01:00:00
0.03369021253379183,0.033620891108825185,0.033620891108825185,0.033620891108825185,0.03836568876699946,0.038562183971952074,2053-04-01 01:00:00
0.03369021253379183,0.033620891108825185,0.033620891108825185,0.033620891108825185,0.03836568876699946,0.038562183971952074,2053-05-01 01:00:00
0.034744668116680345,0.03469707268090406,0.03469707268090406,0.03469707268090406,0.04966416305177525,0.04990978205796599,2053-06-01 01:00:00
0.034744668116680345,0.03469707268090406,0.03469707268090406,0.03469707268090406,0.04966416305177525,0.04990978205796599,2053-07-01 01:00:00
0.034744668116680345,0.03469707268090406,0.03469707268090406,0.03469707268090406,0.04966416305177525,0.04990978205796599,2053-08-01 01:00:00
0.03469707268090406,0.03462567952723965,0.03462567952723965,0.03462567952723965,0.04966416305177525,0.04990978205796599,2053-09-01 01:00:00
0.03469707268090406,0.03462567952723965,0.03462567952723965,0.03462567952723965,0.04966416305177525,0.04990978205796599,2053-10-01 01:00:00
0.03469707268090406,0.03462567952723965,0.03462567952723965,0.03462567952723965,0.04966416305177525,0.04990978205796599,2053-11-01 01:00:00
0.03469707268090406,0.03462567952723965,0.03462567952723965,0.03462567952723965,0.04966416305177525,0.04990978205796599,2053-12-01 01:00:00
0.034647995648210694,0.03457670347609504,0.03457670347609504,0.03457670347609504,0.039061646417772225,0.03926170606651881,2054-01-01 01:00:00
0.034647995648210694,0.03457670347609504,0.03457670347609504,0.03457670347609504,0.039061646417772225,0.03926170606651881,2054-02-01 01:00:00
0.034647995648210694,0.03457670347609504,0.03457670347609504,0.03457670347609504,0.039061646417772225,0.03926170606651881,2054-03-01 01:00:00
0.034647995648210694,0.03457670347609504,0.03457670347609504,0.03457670347609504,0.039061646417772225,0.03926170606651881,2054-04-01 01:00:00
0.034647995648210694,0.03457670347609504,0.03457670347609504,0.03457670347609504,0.039061646417772225,0.03926170606651881,2054-05-01 01:00:00
0.03573242847600921,0.03568347994385027,0.03568347994385027,0.03568347994385027,0.050565076220701326,0.05081515078163453,2054-06-01 01:00:00
0.03573242847600921,0.03568347994385027,0.03568347994385027,0.03568347994385027,0.050565076220701326,0.05081515078163453,2054-07-01 01:00:00
0.03573242847600921,0.03568347994385027,0.03568347994385027,0.03568347994385027,0.050565076220701326,0.05081515078163453,2054-08-01 01:00:00
0.03568347994385027,0.035610057145611905,0.035610057145611905,0.035610057145611905,0.050565076220701326,0.05081515078163453,2054-09-01 01:00:00
0.03568347994385027,0.035610057145611905,0.035610057145611905,0.035610057145611905,0.050565076220701326,0.05081515078163453,2054-10-01 01:00:00
0.03568347994385027,0.035610057145611905,0.035610057145611905,0.035610057145611905,0.050565076220701326,0.05081515078163453,2054-11-01 01:00:00
0.03568347994385027,0.035610057145611905,0.035610057145611905,0.035610057145611905,0.050565076220701326,0.05081515078163453,2054-12-01 01:00:00
0.035633007694276866,0.03555968874840387,0.03555968874840387,0.03555968874840387,0.039770228813916064,0.039973917565843925,2055-01-01 01:00:00
0.035633007694276866,0.03555968874840387,0.03555968874840387,0.03555968874840387,0.039770228813916064,0.039973917565843925,2055-02-01 01:00:00
0.035633007694276866,0.03555968874840387,0.03555968874840387,0.03555968874840387,0.039770228813916064,0.039973917565843925,2055-03-01 01:00:00
0.035633007694276866,0.03555968874840387,0.03555968874840387,0.03555968874840387,0.039770228813916064,0.039973917565843925,2055-04-01 01:00:00
0.035633007694276866,0.03555968874840387,0.03555968874840387,0.03555968874840387,0.039770228813916064,0.039973917565843925,2055-05-01 01:00:00
0.036748269993695515,0.03669792989781372,0.03669792989781372,0.03669792989781372,0.051482332049768445,0.05173694298967824,2055-06-01 01:00:00
0.036748269993695515,0.03669792989781372,0.03669792989781372,0.03669792989781372,0.051482332049768445,0.05173694298967824,2055-07-01 01:00:00
0.036748269993695515,0.03669792989781372,0.03669792989781372,0.03669792989781372,0.051482332049768445,0.05173694298967824,2055-08-01 01:00:00
0.03669792989781372,0.03662241975399107,0.03662241975399107,0.03662241975399107,0.051482332049768445,0.05173694298967824,2055-09-01 01:00:00
0.03669792989781372,0.03662241975399107,0.03662241975399107,0.03662241975399107,0.051482332049768445,0.05173694298967824,2055-10-01 01:00:00
0.03669792989781372,0.03662241975399107,0.03662241975399107,0.03662241975399107,0.051482332049768445,0.05173694298967824,2055-11-01 01:00:00
0.03669792989781372,0.03662241975399107,0.03662241975399107,0.03662241975399107,0.051482332049768445,0.05173694298967824,2055-12-01 01:00:00
